|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 126 |True   |  393  |9.977881e-06|1.007688e-05|1.910255e-11|4.204535e-05|
| 124 |True   |  390  |9.956561e-06|1.006352e-05|2.174486e-11|4.730947e-05|
| 121 |True   |  381  |9.949225e-06|1.006404e-05|1.403366e-11|3.702634e-05|
| 125 |True   |  356  |9.885749e-06|1.019194e-05|1.878359e-11|5.854948e-05|
| 122 |True   |  366  |9.949603e-06|1.011577e-05|1.148484e-11|3.585241e-05|
| 127 |True   |  381  |9.989856e-06|1.009383e-05|1.385669e-11|3.346880e-05|
| 128 |True   |  363  |9.897300e-06|1.005796e-05|1.591613e-11|4.781668e-05|
| 130 |True   |  358  |9.994766e-06|1.022075e-05|1.523817e-11|4.523196e-05|
| 131 |True   |  371  |9.962412e-06|1.011286e-05|2.171261e-11|5.654480e-05|
| 133 |True   |  376  |9.920432e-06|1.008987e-05|2.168922e-11|5.119552e-05|
| 129 |True   |  726  |9.962628e-06|1.035741e-05|7.777443e-12|1.956727e-05|
| 132 |True   |  387  |9.965445e-06|1.006443e-05|2.535483e-11|4.960711e-05|
| 138 |True   |  367  |9.994047e-06|1.011357e-05|1.997062e-11|4.670961e-05|
| 137 |True   |  379  |9.924208e-06|1.003756e-05|2.136239e-11|4.814972e-05|
| 135 |True   |  358  |9.872971e-06|1.008480e-05|1.639783e-11|5.145560e-05|
| 136 |True   |  363  |9.978465e-06|1.013018e-05|1.611566e-11|4.436366e-05|
| 139 |True   |  375  |9.967916e-06|1.011006e-05|1.395250e-11|3.690400e-05|
| 140 |True   |  375  |9.939732e-06|1.006157e-05|1.765636e-11|4.832677e-05|
| 134 |True   |  616  |9.985800e-06|1.008481e-05|6.504802e-12|1.491109e-05|
| 141 |True   |  372  |9.956866e-06|1.010751e-05|1.311530e-10|1.841180e-04|
| 144 |True   |  358  |9.941880e-06|1.015032e-05|1.123496e-11|3.311571e-05|
| 142 |True   |  384  |9.977117e-06|1.007612e-05|1.265576e-11|3.207862e-05|
