|seed |success|  nit  |  mu_check  |   mu_sum   |   G_norm   | step_norm  |
| 169 |True   |  471  |9.996837e-06|1.005898e-05|3.545252e-10|3.817147e-05|
| 171 |True   |  482  |9.983938e-06|1.007654e-05|3.193518e-10|3.533985e-05|
| 170 |True   |  530  |9.969531e-06|1.003978e-05|4.154026e-10|3.815621e-05|
| 172 |True   |  414  |9.997923e-06|1.004767e-05|4.835284e-12|2.885063e-05|
| 173 |True   |  478  |9.998459e-06|1.005839e-05|1.662752e-10|2.530737e-05|
| 174 |True   |  491  |9.958098e-06|1.011180e-05|1.800349e-10|3.815743e-05|
| 176 |True   |  440  |9.974322e-06|1.002407e-05|4.116864e-12|2.578640e-05|
| 175 |True   |  532  |9.988571e-06|1.007364e-05|6.187887e-10|4.220647e-05|
| 177 |True   |  488  |9.999656e-06|1.005404e-05|1.853023e-10|3.813681e-05|
| 178 |True   |  474  |9.991209e-06|1.006230e-05|4.431824e-10|4.113493e-05|
| 161 |True   | 1433  |9.986954e-06|1.004756e-05|7.842768e-11|2.024205e-05|
| 180 |True   |  482  |9.972713e-06|1.005574e-05|7.035047e-10|4.523867e-05|
| 159 |True   | 1601  |9.987388e-06|1.003714e-05|2.784705e-12|1.442654e-05|
| 179 |True   |  620  |9.997215e-06|1.008167e-05|2.082101e-10|2.885105e-05|
| 181 |True   |  461  |9.981715e-06|1.015477e-05|5.566628e-10|4.733483e-05|
| 183 |True   |  409  |9.966188e-06|1.001594e-05|6.036764e-12|3.595165e-05|
| 182 |True   |  456  |9.987023e-06|1.003843e-05|5.794811e-11|3.234464e-05|
| 186 |True   |  477  |9.986253e-06|1.004845e-05|4.823328e-10|4.307592e-05|
| 187 |True   |  412  |9.988171e-06|1.003792e-05|7.427459e-12|3.977405e-05|
| 185 |True   |  487  |9.983471e-06|1.012370e-05|4.372611e-10|5.010756e-05|
| 184 |True   |  495  |9.952691e-06|1.003995e-05|1.767301e-10|3.533447e-05|
| 190 |True   |  443  |9.992718e-06|1.004246e-05|7.422934e-12|4.075020e-05|
| 189 |True   |  464  |9.972360e-06|1.009415e-05|2.506723e-10|3.854579e-05|
| 188 |True   |  476  |9.969484e-06|1.004702e-05|3.548569e-10|4.075962e-05|
| 191 |True   |  492  |9.950509e-06|1.005116e-05|2.878925e-11|3.818841e-05|
| 192 |True   |  446  |9.982177e-06|1.003192e-05|6.791323e-12|3.784756e-05|
| 194 |True   |  405  |9.994750e-06|1.004450e-05|5.824390e-12|3.312722e-05|
| 193 |True   |  647  |9.998800e-06|1.004855e-05|3.015341e-12|1.442437e-05|
| 196 |True   |  503  |9.985525e-06|1.004213e-05|4.519048e-10|4.610700e-05|
| 195 |True   |  488  |9.997589e-06|1.008125e-05|3.344122e-10|4.127847e-05|
| 198 |True   |  416  |9.987350e-06|1.003710e-05|5.307396e-12|3.225666e-05|
| 200 |True   |  477  |9.981281e-06|1.006742e-05|2.764624e-10|3.226033e-05|
| 197 |True   |  498  |9.966504e-06|1.006485e-05|3.985394e-10|3.534172e-05|
| 199 |True   |  477  |9.975405e-06|1.010975e-05|2.996118e-10|3.540024e-05|
| 203 |True   |  410  |9.988431e-06|1.003818e-05|8.080828e-12|4.326767e-05|
| 201 |True   |  472  |9.996788e-06|1.008409e-05|2.780475e-10|4.788369e-05|
| 202 |True   |  463  |9.995692e-06|1.004651e-05|6.053844e-11|4.064180e-05|
| 204 |True   |  480  |9.963118e-06|1.002132e-05|2.862016e-10|3.816289e-05|
| 205 |True   |  549  |9.996598e-06|1.009114e-05|4.768762e-12|3.383025e-05|
| 206 |True   |  481  |9.954297e-06|1.002287e-05|3.574211e-10|3.718328e-05|
| 210 |True   |  455  |9.994994e-06|1.008671e-05|1.533478e-10|4.548905e-05|
| 208 |True   |  474  |9.971472e-06|1.002517e-05|1.048419e-10|2.924398e-05|
| 209 |True   |  419  |9.965942e-06|1.001569e-05|5.838142e-12|3.548087e-05|
